,pc,pt,B,log pc,log pt,sqrt inv pc,sqrt inv pt,nc,nr,Br,l1,l2,ldist,fcontrac,fexpand,lsp,dmax_psD,dmax_sD,nn_dist_sD,nn_dist_nsD,nn_diff_n,nn_dist_psD,nn_dist_npsD,PC1_err,PC2_err,PC3_err,PC4_err,PC5_err,PC6_err,PC7_err,PC8_err,PC9_err,PC10_err,reach,density,pdensity,proj_err,trajectory type
21,0.083,1.0,-1,-2.488914671185539,0.0,3.4710506725031163,1.0,34,243897.70588235295,8292522,0.069,0.008,1.2148792338668353,0.6417112299465241,0.3582887700534759,0,631.7188113092313,364.4418699350458,34.06332794898297,0.09346710891109755,0.032370422320517345,59.47056276103177,0.09414087675777708,0.34857681052624684,0.7311355352467024,1.190174493014263,1.5387649850389835,1.5669853854820561,1.212705957071966,1.1997076029569096,1.2683569442187699,1.408387718123872,1.2178696869978705,1.8884379305864765,88.30922235377574,130.21258127509742,0.011021487865966262,hayashi
22,0.106,1.0,-1,-2.24431618487007,0.0,3.071475584169756,1.0,43,246496.51162790696,10599350,0.081,0.012,1.3088434008602283,0.5880398671096345,0.4119601328903654,0,808.3791887837722,359.15426685169894,30.89215575230548,0.08601361198657675,0.05021851238205845,49.72961676402171,0.061517685578770555,0.3058467343434141,0.7110934036975529,0.9197715922860863,1.6342309660332466,1.4133990194089645,1.3086315830307758,1.3791977514550808,1.4297606600594197,1.4736617190373493,1.3517163807836743,1.6333347589873544,64.30569673957093,156.57853036477908,0.00898804083297858,hayashi
23,0.134,1.0,-1,-2.0099154790312257,0.0,2.731791823540765,1.0,55,245924.32727272727,13525838,0.068,0.008,1.2414531381418952,0.45252525252525255,0.5454545454545454,0,651.5142725950294,375.977711995463,32.69031138667913,0.08694747146893005,0.019112954658136713,47.828557121853045,0.07341137275680602,1.973008648252519,1.8813982037383288,1.0250597446638705,1.2557760654246704,1.2888529731427785,1.5596350671619692,1.330055348700349,1.4972540890938868,1.3285655174828224,1.4202264981624717,2.4313533322511134,66.02417129482622,112.29710168064251,0.0092445292922171,hayashi
24,0.169,1.0,-1,-1.7778565640590636,0.0,2.4325212770525995,1.0,69,249118.23188405798,17189158,0.101,0.019,1.4591371333052932,0.3755328218243819,0.6227621483375959,0,1087.6367111483119,397.81253258095956,30.790644753756,0.07739988620768185,0.03749374495873126,40.20887082810695,0.03696902689654064,0.257402234856169,0.5466780339887124,0.9984244511874131,1.625386352201965,1.2817141405137742,1.3318748926023058,1.5205019694998052,1.1875809654276477,1.270154189963893,1.2791158449441182,1.808216950865203,66.34488091356086,97.7603342160315,0.015430048868760073,hayashi
25,0.214,1.0,-1,-1.5417792639602856,0.0,2.161688505835585,1.0,88,242389.38636363635,21330266,0.131,0.036,1.3651047956665958,0.4945141065830721,0.5041797283176593,0,570.6710360793386,378.3451922778941,26.535626476703513,0.0701360213326383,0.020599452019334583,36.5382605163931,0.06402683543818982,1.9892254100826885,0.46923607362782427,1.136776560255701,1.5050596553146625,1.7186053452870707,1.5258689627645714,1.6432065599815704,1.4127208074259163,1.1648503333357996,1.2221285676073064,1.938485110180736,55.128684567779864,93.51027245051965,0.009307898456519328,hayashi
26,0.271,1.0,-1,-1.305636458102436,0.0,1.9209468759882464,1.0,112,248268.55357142858,27806078,0.108,0.023,1.3459357220336081,0.39205276705276704,0.6069819819819819,0,725.103330746699,389.92427408326057,24.82962907356852,0.0636780798834459,0.02041132999283522,30.811326895087415,0.042492325698405546,0.21877826571174624,0.40620643984483923,0.5943926714082357,1.1826568653963236,1.682822351570146,1.7400721208516883,1.0661394810503781,1.498571199272273,1.0235925606934828,1.2910549314464306,2.947200993500308,56.560551965790694,95.3853109418871,0.009854686943098994,hayashi
27,0.343,1.0,-1,-1.0700248318161971,0.0,1.7074694419062766,1.0,142,247612.64084507042,35160995,0.043,0.003,1.1307989217871697,0.5613824792727999,0.4365198281889921,0,436.4808113634249,387.95503472882274,24.951600645431935,0.06431570262484901,0.009109161076868046,29.531735720704987,0.06765872623004296,0.15927395087023427,0.3463969686868331,0.6802876641917671,0.91840774697541,1.683889565067166,1.6932094182644082,0.903219426165673,1.5519700536846053,1.0842180975755515,1.0448195676334642,2.469322956129901,48.57193001987678,61.6059488897776,0.0075588313679647015,hayashi
28,0.434,1.0,-1,-0.8347107448817322,0.0,1.5179418517972907,1.0,179,245361.59217877095,43919725,0.036,0.002,1.1345438747892171,0.5221266712698512,0.47561358357918526,0,595.0128952178837,389.6888799316403,23.82776581227219,0.06114561394836847,0.01755919688621972,26.92514122376937,0.045251357475050755,0.12659638200679552,0.29205589151549904,0.4749674827186956,0.5670282973487126,1.8872647193952803,1.79619764066525,1.1723794328059964,1.185339790236675,1.732779386096014,1.6513551678283567,3.088797090944952,57.76815026315285,66.29989226000792,0.006517228525655848,hayashi
29,0.549,1.0,-1,-0.5996568374726063,0.0,1.34962721696486,1.0,227,245532.77092511012,55735939,0.032,0.002,1.0998033047634646,0.6694086000545788,0.32735565864878563,0,449.82191101173015,399.43446452779926,22.826801923229745,0.0571478025818703,0.0034290618847258843,25.124723681303223,0.05585482402311887,0.1055793735204972,0.2341744647439782,0.43478735749998143,1.1706928296751842,1.565098459199289,0.9725668776587586,1.8414514972299165,0.7264339189062144,1.0594461436193399,1.0433291418166617,3.1335734208118478,51.41716426477443,55.30733999911956,0.004943027817914914,hayashi
30,0.696,1.0,-1,-0.3624056186477175,0.0,1.1986582537134605,1.0,288,245248.11458333334,70631457,0.028,0.001,1.0941571319665384,0.5873741773132017,0.41015776229190865,0,485.37380884682307,403.63544201943785,22.722831484947026,0.05629543176699722,0.007268354899588688,23.732047080685575,0.04889437099432587,0.07987477837245331,0.1643952930337451,0.2683481491761677,0.4475208900575506,1.9466103771228271,0.3655609192572284,0.41591403632179663,1.5522278727847914,1.5799298674909281,0.7250263631714594,2.581757976938421,42.61994163501669,47.05606568220708,0.003258219912445439,hayashi
