,pc,pt,B,log pc,log pt,sqrt inv pc,sqrt inv pt,nc,nr,Br,l1,l2,ldist,fcontrac,fexpand,lsp,dmax_psD,dmax_sD,nn_dist_sD,nn_dist_nsD,nn_diff_n,nn_dist_psD,nn_dist_npsD,dpt_corr,exp_corr,or_exp_corr,trajectory type
29,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1788.75,50085,0.163,0.048,1.7774512238068132,0.43915343915343913,0.5608465608465608,0,79.05681756389711,384.35240263580187,33.921435612523005,0.08825607796360181,0.2726697322380334,11.500442811655413,0.1454706016006812,0.9088267127291928,0.8088842946869412,0.864913831893235,hayashi
30,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1232.0243902439024,50513,0.119,0.023,1.4876295823632706,0.5768292682926829,0.42317073170731706,0,72.91448992604928,371.5863484929861,31.174193194802122,0.08389488290200349,0.15762535823991122,7.779171596580427,0.10668896682223453,0.964663845594282,0.8250939869002453,0.845899180166632,hayashi
31,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,780.2575757575758,51497,0.119,0.022,1.5148858881805154,0.49417249417249415,0.5053613053613054,0,52.54283966749552,403.6354420194375,28.8538832063845,0.07148500900224468,0.13806069142548572,4.921560277408372,0.09366757313752472,0.9661955404591284,0.8396382737243353,0.8445867155508668,hayashi
32,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,514.2121212121212,50907,0.158,0.039,1.700399455610663,0.46567717996289426,0.5341166769738198,0,40.677964672326404,381.69224560222295,27.108859225172427,0.07102281887440719,0.2302919320250575,3.515831790780442,0.08643086789374925,0.9508934321230229,0.8385661872832004,0.8625005507084698,hayashi
33,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,341.3691275167785,50864,0.19,0.057,1.8799996433289097,0.35171413023762016,0.6481044803192454,0,29.482091575067006,378.7929568216394,23.6917008513528,0.06254525176535529,0.262640773035385,2.483975101458919,0.08425369330172001,0.9374319437576798,0.8349339226639876,0.8157031097719418,hayashi
34,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,223.48458149779736,50731,0.182,0.052,1.8581369070846505,0.4877782542590932,0.5117539277221161,0,29.242995205978517,399.68550251881913,23.414457318497973,0.058582203184603894,0.26879355754540757,1.8745919660094692,0.06410396584910093,0.9086020543737672,0.8066901764005516,0.850348440323345,hayashi
35,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,145.86167146974063,50614,0.195,0.058,1.9872213438481188,0.40144258799620197,0.5982575669237561,0,21.945379406866046,413.14563246397654,21.765621734625253,0.05268268625960378,0.33855889532068756,1.3903144308629714,0.06335340141934313,0.8598443065700291,0.7313904623152268,0.7905316959760665,hayashi
36,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,4094.75,49137,0.216,0.076,2.020966551982701,0.21212121212121213,0.7878787878787878,0,97.465299080021,365.2157691066809,48.9128153745141,0.13392854173343893,0.4509766150531129,33.299097011171,0.3416507959805444,0.9518738215357467,0.762197862853533,0.7626554107578238,hayashi
37,0.05,0.01,0.0005,-2.995732273553991,-4.605170185988091,4.47213595499958,10.0,20,2518.4,50368,0.176,0.052,1.73784114940459,0.4,0.6,0,89.46507436719185,343.663156236505,37.087276296124344,0.10791752221061865,0.2570768357003039,16.65961875394503,0.18621365791938976,0.9415155408078263,0.8476932481758361,0.7095109395050581,hayashi
38,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1718.0357142857142,48105,0.172,0.05,1.68034961686284,0.582010582010582,0.41798941798941797,0,109.00657200686497,358.6245908381369,36.81742489294771,0.10266285646196815,0.11793616847760209,11.478216142957569,0.10529838643338586,0.9548247968761857,0.7960809754214153,0.8216934895253318,hayashi
39,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1221.0731707317073,50064,0.155,0.039,1.6130699010367058,0.5585365853658537,0.44146341463414634,0,70.99474828961726,366.41746976820406,31.70481184783146,0.08652647448247473,0.19970110184557252,7.791579570451804,0.10974867519308178,0.9661530207102269,0.8220012767867415,0.836731452187121,hayashi
40,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,763.3333333333334,50380,0.119,0.023,1.563037985176405,0.48158508158508156,0.517948717948718,0,72.06419130831381,377.9389339450262,27.864762896836567,0.07372821478321068,0.10809914092008327,4.90631480214583,0.06808256240821514,0.9193221972293365,0.7673691862598456,0.7717001529447415,hayashi
41,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,508.7171717171717,50363,0.16,0.04,1.6986096100968604,0.5827664399092971,0.4168212739641311,0,46.237796258528974,368.29752862291684,27.283205911003385,0.07407925329560772,0.18657812677524327,3.4532994191316164,0.074685640289239,0.94865939006295,0.7533633755386006,0.8409090300443175,hayashi
42,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,341.1140939597315,50826,0.21,0.073,1.9690792085372684,0.6582622891347724,0.3412842372573916,0,51.119160874793636,384.10136464478194,23.70210085799612,0.06170793191509718,0.1870200126701625,2.4809641284732082,0.048532958796992855,0.9354069066147803,0.7746129357700278,0.7969584064527261,hayashi
43,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,224.8942731277533,51051,0.177,0.048,1.8408813800574213,0.4169038244123036,0.5827842969085026,0,26.561942148018687,395.32906626265765,23.34817550042373,0.05906010332392594,0.28184882673226064,1.8496095470615652,0.06963382183254742,0.9006502995439648,0.7885402085121644,0.7592908300188786,hayashi
44,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,145.95965417867436,50648,0.182,0.05,1.9147463541583896,0.3990271692958638,0.6007895920441105,0,16.441909406955396,413.14563246397654,21.647241516666142,0.052396152387145546,0.3176556214757632,1.400719230459313,0.0851920051248287,0.872953559848108,0.8270873779697917,0.8878856311332998,hayashi
45,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,4035.6666666666665,48428,0.169,0.054,1.7239029751169062,0.18181818181818182,0.803030303030303,0,104.97768648050612,342.7509692756802,60.29807743575592,0.17592387138446633,0.33510027752138344,34.12361982103227,0.3250559329802802,0.8562599396183859,0.6500124824774361,0.7090666200664109,hayashi
46,0.05,0.01,0.0005,-2.995732273553991,-4.605170185988091,4.47213595499958,10.0,20,2419.45,48389,0.116,0.025,1.4446318411952497,0.3894736842105263,0.6105263157894737,0,122.5023381751835,413.14563246397654,47.56263173928291,0.11512316239584124,0.08075161383761963,16.655462134405493,0.13596036110418955,0.9818133697626241,0.8147654267534898,0.816780657306112,hayashi
47,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1763.107142857143,49367,0.176,0.045,1.7555424315261283,0.716931216931217,0.2830687830687831,0,152.62278829210393,344.6685852278123,35.13611387963532,0.10194173587480197,0.07652142263212809,10.99597075984774,0.07204671650214259,0.9697785122000183,0.8357329855029481,0.8230085429746916,hayashi
48,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1207.9268292682927,49525,0.151,0.038,1.6200348966893292,0.5670731707317073,0.4317073170731707,0,75.3374363658182,367.4122376135492,35.350429098258125,0.09621462074281897,0.13678165219845984,7.742292498858595,0.10276819695939901,0.9497376284274894,0.8308023401565154,0.7498983945742015,hayashi
49,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,760.5757575757576,50198,0.156,0.04,1.6502832107437988,0.5482517482517483,0.45174825174825173,0,82.00117671319845,365.9050566018429,25.627909962898165,0.07003978081337368,0.09135205082522874,5.176630637361926,0.06312873601152513,0.9657995169263616,0.8293516633952158,0.8606467548935857,hayashi
50,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,512.1111111111111,50699,0.155,0.037,1.7287243927600624,0.41723356009070295,0.5825602968460112,0,36.2831226325434,377.4092579314643,25.4759332780498,0.06750214188618579,0.22451561022928773,3.49577637524307,0.09634717525959594,0.9396918563749062,0.7493735368276113,0.823502382172796,hayashi
51,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,340.0469798657718,50667,0.164,0.043,1.8018650483238308,0.473426446580809,0.5263014692544894,0,36.4980813343906,399.68550251881913,24.741510635437145,0.06190244699774215,0.2443472186911893,2.506622935222844,0.06867821111629119,0.9373978239557064,0.7270855518793911,0.7803713957156506,hayashi
52,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,224.69162995594715,51005,0.187,0.054,1.8924460419885296,0.47035203305914,0.5294140579314647,0,24.7566175864097,381.8689363175003,23.28296599638977,0.060971091864438616,0.3280156359739003,1.8369414838607019,0.0742000185384413,0.9012116254303252,0.7935226822402294,0.8292077714979801,hayashi
53,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,145.39481268011528,50452,0.201,0.06,1.9952027559453587,0.3476037380686645,0.6521463910313005,0,19.61652328246065,399.43446452779926,22.107252411460706,0.055346381884185454,0.34456526713316016,1.4112834354352295,0.07194360667861432,0.8664611302683776,0.7090434051893965,0.8443573907906051,hayashi
54,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,4200.666666666667,50408,0.318,0.147,2.4917572540772697,0.16666666666666666,0.8333333333333334,0,86.52255958875476,384.85077492611003,54.0903787307285,0.14054896665107056,0.4282311774619971,32.905515075494925,0.3803113919872017,0.9640703925621328,0.6541311187004413,0.6541311187004413,hayashi
55,0.05,0.01,0.0005,-2.995732273553991,-4.605170185988091,4.47213595499958,10.0,20,2460.75,49215,0.156,0.038,1.6416964175215711,0.38421052631578945,0.6105263157894737,0,85.74959914164523,361.35309269901205,40.06562783474845,0.11087667061458087,0.2139673995925225,16.289403812866393,0.1899647808960458,0.9484016030657774,0.7585867448643879,0.7300578956068317,hayashi
56,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1717.7142857142858,48096,0.127,0.028,1.4817222796614327,0.4497354497354497,0.5502645502645502,0,83.02201079612972,329.5319961050937,35.65210704836124,0.10819012256700906,0.177438879845204,11.006701743606202,0.13257570658743073,0.8738940713130415,0.7936203947086568,0.7559465682135931,hayashi
57,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1165.878048780488,47801,0.187,0.056,1.794217449638292,0.525609756097561,0.474390243902439,0,81.6808577311618,370.5528803271047,32.33745471998098,0.08726812402978808,0.1377352441098568,7.435722780944779,0.09103384792331831,0.9545903704544718,0.8558079762727251,0.8448421569559492,hayashi
58,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,770.3333333333334,50842,0.14,0.034,1.5755699555260516,0.496037296037296,0.5039627039627039,0,60.34739261031584,382.1321252903442,29.991298185526663,0.07848410589070275,0.1590409963225928,4.928456684047906,0.0816680965136749,0.9573216042209222,0.7995330677848064,0.8042252389762391,hayashi
59,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,518.030303030303,51285,0.153,0.037,1.693429052940894,0.494949494949495,0.5042259327973614,0,47.532678563680136,366.7055329257855,26.290797853248257,0.07169457641799214,0.22548837663467466,3.5677783055172245,0.07505948356639373,0.9275701658563972,0.8409640413626522,0.8655564532969308,hayashi
60,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,341.3020134228188,50854,0.16,0.04,1.7339576967517447,0.4471249773263196,0.5526029385089788,0,24.918905268667373,395.15237554738036,24.84047933326544,0.06286303934996074,0.2240874115796634,2.47871521997601,0.09947127264425643,0.9150539780658112,0.8272517105986195,0.8339868024697047,hayashi
61,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,222.9295154185022,50605,0.157,0.039,1.7776389484744306,0.47276909282289187,0.5267241043234182,0,30.702016946194824,413.14563246397654,23.76971716947047,0.057533507077659904,0.24972163828204114,1.8726951071574647,0.060995833284808496,0.9117450167357529,0.7752280169557184,0.8015712693970034,hayashi
62,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,145.49279538904898,50486,0.187,0.055,1.924207275178299,0.4919958021688794,0.5075544302110576,0,25.602564582041357,403.6354420194375,21.9767282924853,0.05444697369124237,0.2862724782615933,1.3730040837364805,0.053627599662400986,0.8634579215343221,0.840030465263202,0.8453081905810549,hayashi
63,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,3935.3333333333335,47224,0.184,0.059,1.6322140895837463,0.3484848484848485,0.6363636363636364,0,109.72335893597943,229.09239176877216,47.8046416016656,0.2086697040987544,0.2497831150625481,35.578898783743526,0.32426002201138265,0.9225581372312436,0.5608275571917447,0.48089612444943547,hayashi
64,0.05,0.01,0.0005,-2.995732273553991,-4.605170185988091,4.47213595499958,10.0,20,2401.25,48025,0.131,0.028,1.4815785039375937,0.5210526315789473,0.4789473684210526,0,110.69428858317795,352.52861055644047,42.976823880215235,0.12191017294278468,0.13042339692191815,15.93779827676648,0.14398031263185268,0.94887855172389,0.7961496040136957,0.7758518413732867,hayashi
65,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1685.142857142857,47184,0.166,0.044,1.6994971197170414,0.2698412698412698,0.7301587301587301,0,68.36637916654983,370.9999092264594,35.88423727968409,0.09672303520101468,0.2526313613566533,11.145881401088706,0.16303161783565895,0.8994740599831146,0.8309922848512807,0.8312955868872492,hayashi
66,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1259.7073170731708,51648,0.134,0.031,1.5551978436717215,0.524390243902439,0.474390243902439,0,80.73293858697866,357.7810851913873,33.76362384088685,0.09436950481277043,0.10556858916631882,7.689707849460959,0.09524870497778741,0.9385769427612647,0.7342507048378579,0.7765129554466925,hayashi
67,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,768.4848484848485,50720,0.152,0.038,1.6862109138986452,0.3944055944055944,0.6051282051282051,0,50.42913805366122,395.15237554738036,29.326866110456248,0.07421660079818965,0.18723221158135483,4.911361183361837,0.0973913370903881,0.9575946816531767,0.7874282825460877,0.8439630221710077,hayashi
68,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,510.22222222222223,50512,0.156,0.037,1.7174435329174411,0.45784374355802926,0.541537827252113,0,35.273722407686556,389.68887993164003,26.54341066066327,0.06811436514513725,0.23059919620214264,3.425122621507143,0.09710125236912248,0.9516338984081714,0.8582310575928185,0.8693160657570476,hayashi
69,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,343.83892617449663,51232,0.148,0.034,1.7268520014297228,0.4828586976237983,0.5166878287683657,0,36.003767110610276,399.68550251881913,25.49180955296224,0.0637796702465133,0.23583845665650136,2.5353206714207,0.07041820550698828,0.9265571273954247,0.862952759260153,0.8447290526776028,hayashi
70,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,221.12775330396477,50196,0.185,0.053,1.8330100442996276,0.5030992943744883,0.49670578145101557,0,29.741015649312995,384.35240263580187,23.22142860118589,0.06041702469384498,0.2644417395845543,1.9013155674887205,0.06392907323367218,0.9166381996414944,0.7990414725639493,0.8366446734408356,hayashi
71,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,145.72910662824208,50568,0.197,0.058,1.9984999933718637,0.3960120604354417,0.603721410604521,0,22.04095344900235,403.6354420194375,21.579228428478913,0.05346217448228874,0.3462680250131336,1.3872384976557723,0.06293913286761937,0.8583493836815295,0.8342369975183181,0.8529681979716797,hayashi
72,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,3986.5833333333335,47839,0.221,0.084,2.1707461043483733,0.42424242424242425,0.5757575757575758,0,120.48825998853945,349.7563215881576,44.80505058345816,0.12810361905686055,0.2942783749920341,35.05075294200594,0.2909059600108748,0.9779455398404077,0.7630369966822559,0.7532662723953991,hayashi
73,0.05,0.01,0.0005,-2.995732273553991,-4.605170185988091,4.47213595499958,10.0,20,2469.95,49399,0.154,0.037,1.7283437956248338,0.4421052631578947,0.5578947368421052,0,100.13518639046113,346.7603131071398,39.58470535330745,0.11415581269554576,0.1642739383258601,15.484960321018082,0.1546405502321327,0.9444233740690023,0.7097989083179909,0.7258566356442436,hayashi
74,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1785.107142857143,49983,0.168,0.044,1.6290510164188428,0.373015873015873,0.626984126984127,0,70.59597098217954,362.3072672682061,40.66575614997932,0.1122410722164057,0.16278135156372223,11.151326148138413,0.1579598097879174,0.9316454582524671,0.8026364914531443,0.8251192348950047,hayashi
75,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1191.0,48831,0.168,0.048,1.7287644350079718,0.2524390243902439,0.7451219512195122,0,60.44841189178969,368.6678770707407,37.723498929356836,0.10232380219586738,0.255573415695763,7.669764072581999,0.1268811509277009,0.7223893279199415,0.6826420605903276,0.6923396320087226,hayashi
76,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,770.2727272727273,50838,0.141,0.033,1.6165371673902347,0.4149184149184149,0.585081585081585,0,49.998809774327874,392.4974616064741,29.42071002529996,0.07495770776422948,0.19535157970227301,4.960607484037375,0.09921451143391861,0.9427651552842127,0.7624679172224611,0.8043307905755602,hayashi
77,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,506.4141414141414,50135,0.156,0.039,1.6377062768078132,0.46773861059575345,0.5318491032776747,0,41.78797199768799,378.345192277894,28.009885651726417,0.07403261947928545,0.1885389981437187,3.4485468949164657,0.08252486852214946,0.937407391259751,0.8626434732347068,0.8535493863909084,hayashi
78,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,337.4295302013423,50277,0.139,0.03,1.6580266495417089,0.4794122982042445,0.519952838744785,0,36.59324766684191,399.68550251881913,25.67672400521375,0.06424232013270173,0.2153814453657057,2.481526651941932,0.06781378560696891,0.9123218078646436,0.859094640616091,0.85361979728103,hayashi
79,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,221.99559471365637,50393,0.185,0.052,1.9053522111141894,0.36138941951580833,0.6383376866398971,0,24.725478225320586,413.14563246397654,24.088538395775792,0.05830519919117418,0.30605101314656585,1.8480184998316584,0.07474146639312161,0.910045575044505,0.7954418144723522,0.8028279584122398,hayashi
80,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,146.61383285302594,50875,0.175,0.047,1.8775098374298458,0.5215805167330213,0.4780196898269228,0,26.55327854419763,413.14563246397654,22.220000686462857,0.0537824896125467,0.26244138181556825,1.3919716240156692,0.05242183641085029,0.8736116693801856,0.7297377964444579,0.7790601822476768,hayashi
81,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,4016.0,48192,0.287,0.149,2.2995563417606384,0.2727272727272727,0.7272727272727273,0,79.88485098754728,329.97055170887995,47.95079646468282,0.14531841164719425,0.6881739376175138,32.45304900888609,0.4062478505961659,0.8894353690228965,0.760010397995601,0.7149087405340994,hayashi
82,0.05,0.01,0.0005,-2.995732273553991,-4.605170185988091,4.47213595499958,10.0,20,2504.0,50080,0.165,0.052,1.6545610245519,0.4368421052631579,0.5631578947368421,0,106.60619133192661,368.71363827667693,44.85357246035893,0.12164880222494374,0.21254565232506978,16.810881172331833,0.1576914151260676,0.9703594300742462,0.8453218056608772,0.8201219106303184,hayashi
83,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1763.357142857143,49374,0.162,0.043,1.655167668239238,0.5608465608465608,0.4365079365079365,0,87.17502257959934,363.8162911686535,40.9921872380691,0.11267276434046883,0.18790092575312592,11.363844962190209,0.1303566621025409,0.9312588150802138,0.7079916406857516,0.8324083835585684,hayashi
84,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1232.8536585365853,50547,0.15,0.037,1.6439229842619445,0.43658536585365854,0.5634146341463414,0,69.49301349653834,374.41411399448606,30.516369407964266,0.08150432440272184,0.18891091288777306,7.675626100321922,0.11045176650317903,0.9619285373524854,0.8028807347350838,0.7666337503285615,hayashi
85,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,754.6515151515151,49807,0.147,0.036,1.678488243396043,0.5403263403263403,0.4592074592074592,0,56.464910039307306,375.3284906866732,26.26110922319317,0.06996833407223574,0.17784298889178424,4.8622701849954915,0.08611135980931672,0.9416939129606835,0.7627642398224718,0.7564672046210017,hayashi
86,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,508.5656565656566,50348,0.152,0.036,1.7020097078961993,0.4627911770768914,0.5370026798598228,0,45.14955360299054,386.91944837600334,27.162831262450823,0.07020280675075896,0.22588458980503884,3.4460007831012374,0.07632413851535814,0.9448909594198244,0.7712101921418614,0.8323756389129302,hayashi
87,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,339.69127516778525,50614,0.185,0.054,1.867335432031381,0.4542898603301288,0.5452566660620352,0,35.95395430863871,403.6354420194375,25.513436691281242,0.06320910910011865,0.2762130159001122,2.539846553008777,0.0706416471247093,0.9297342788928646,0.7707729664667823,0.7630331423394995,hayashi
88,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,223.5022026431718,50735,0.181,0.05,1.8849767484495334,0.40649487349421076,0.5931542629916963,0,24.765627841989698,403.6354420194375,23.737142547895637,0.05880837031836403,0.315352607835671,1.8575771352783457,0.07500626057736583,0.907218452733603,0.7674535399262574,0.805900390023458,hayashi
89,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,145.55043227665706,50506,0.18,0.049,1.9026394865851515,0.4803185021072446,0.5193150205727041,0,24.742781391928194,413.14563246397654,22.09936343710818,0.053490492699411744,0.2836137380285905,1.4048244923053919,0.0567771452227956,0.8635434372081052,0.7761012174783707,0.8548304021186881,hayashi
90,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,3954.1666666666665,47450,0.21,0.08,1.953405224060823,0.24242424242424243,0.7575757575757576,0,105.03451461777212,356.0361193781925,50.96711099479003,0.14315151812069724,0.3823937430138174,34.74981320707355,0.3308418507338328,0.9071198468925789,0.7919125603404721,0.7501885970804427,hayashi
91,0.05,0.01,0.0005,-2.995732273553991,-4.605170185988091,4.47213595499958,10.0,20,2399.05,47981,0.155,0.038,1.6383097403526592,0.41578947368421054,0.5842105263157895,0,101.30273460245844,379.0373316613167,47.635581076519045,0.12567516995682929,0.15036777409487107,16.162993016178454,0.15955139887987,0.9681577700273891,0.8144640831426242,0.7781325419476788,hayashi
92,0.07,0.007142857142857143,0.0005,-2.659260036932778,-4.941642422609305,3.779644730092272,11.832159566199232,28,1768.9642857142858,49531,0.122,0.025,1.411985767510693,0.4470899470899471,0.5529100529100529,0,86.80997288383652,365.5942029853439,45.18034329502107,0.12358057903022135,0.10292112915587814,11.45040396447151,0.1319019414945988,0.9422650863191419,0.8511967357639183,0.7782400473264623,hayashi
93,0.1,0.005,0.0005,-2.3025850929940455,-5.298317366548036,3.1622776601683795,14.142135623730951,41,1217.0,49897,0.143,0.032,1.5936275703202452,0.5707317073170731,0.4292682926829268,0,72.50958968331237,369.4558674729691,28.241858404007512,0.07644176447156793,0.16776951096585443,7.715971015864655,0.10641311100454949,0.975236798779293,0.7474476135083374,0.7558815950636835,hayashi
94,0.16,0.003125,0.0005,-1.8325814637483102,-5.768320995793772,2.5,17.88854381999832,66,759.1363636363636,50103,0.154,0.038,1.6413977483894275,0.6111888111888112,0.3888111888111888,0,61.799561234160045,362.1123130025159,25.709910152854825,0.07099982306505054,0.16161453969984732,5.075069949179861,0.08212145600759682,0.96487925010604,0.7742390619384134,0.823745708339529,hayashi
95,0.24,0.0020833333333333333,0.0005,-1.4271163556401458,-6.173786103901937,2.041241452319315,21.908902300206645,99,513.4242424242424,50829,0.159,0.04,1.7167492641349722,0.43351886209029067,0.5660688517831375,0,38.30273691898833,397.49678804454237,26.809227922370187,0.06744514352997996,0.22830023857708193,3.504656246781281,0.09149884652352014,0.933256506703766,0.862768753249133,0.8410827244720742,hayashi
96,0.36,0.001388888888888889,0.0005,-1.0216512475319814,-6.579251212010101,1.6666666666666667,26.832815729997478,149,341.255033557047,50847,0.165,0.041,1.7686405265144236,0.43070923272265554,0.5689279883910756,0,32.49727095924894,413.14563246397654,26.416642874994746,0.06394026899775614,0.24760715550568874,2.609061625348019,0.08028556085893307,0.9148394050734232,0.8145229194495032,0.8745943119214818,hayashi
97,0.55,0.0009090909090909091,0.0005,-0.5978370007556204,-7.003065458786462,1.348399724926484,33.166247903554,227,221.58149779735683,50299,0.197,0.059,1.9050712133693302,0.3804919886164282,0.6192351175392772,0,22.41542765053504,382.1321252903442,23.153484012979995,0.06059025787321064,0.3235282097883094,1.8201691501921584,0.08120162499548439,0.9170303990932683,0.7681161723478108,0.799008941821219,hayashi
98,0.84,0.0005952380952380953,0.0005,-0.1743533871447778,-7.426549072397305,1.0910894511799618,40.98780306383839,347,146.00864553314122,50665,0.194,0.057,1.9588740056331044,0.40860555379720476,0.5910113108227416,0,21.00280535808201,399.68550251881913,21.93180733825762,0.0548726616303151,0.332296917148504,1.4113826346168792,0.06719971977809003,0.8685906349707757,0.7656929546401163,0.8558258183351631,hayashi
99,0.03,0.016666666666666666,0.0005,-3.506557897319982,-4.0943445622221,5.773502691896258,7.745966692414834,12,4177.75,50133,0.306,0.156,2.3391778106712873,0.13636363636363635,0.8636363636363636,0,80.8932522899739,376.4438235874934,55.366750358861225,0.14707838697210776,0.5671470326024922,33.3575550722246,0.4123651123909505,0.9333391614406681,0.6673358853023541,0.7145769391476556,hayashi
