,pc,pt,B,log pc,log pt,sqrt inv pc,sqrt inv pt,nc,nr,Br,l1,l2,ldist,fcontrac,fexpand,lsp,dmax_psD,dmax_sD,nn_dist_sD,nn_dist_nsD,nn_diff_n,nn_dist_psD,nn_dist_npsD,PC1_err,PC2_err,PC3_err,PC4_err,PC5_err,PC6_err,PC7_err,PC8_err,PC9_err,PC10_err,reach,density,pdensity,proj_err,trajectory type
140,0.106,1.0,-1,-2.24431618487007,0.0,3.071475584169756,1.0,37,133110.7027027027,4925096,0.108,0.02,1.3796158975328325,0.3813813813813814,0.6186186186186187,0,353.20402469700895,368.9080875741603,25.535172683883196,0.06921825122294169,0.06182358984089531,33.26617280442046,0.09418401399292484,0.33712386427392127,0.5797369744725686,0.7024190554107484,0.7454687262985153,1.6924946235723457,1.3598862143475565,1.5576560333997556,1.4616405600306828,1.4992890260225455,1.413765554710164,1.3893733151470318,76.39592593670915,78.80481751143795,0.06314885227742212,fibroblasts
141,0.134,1.0,-1,-2.0099154790312257,0.0,2.731791823540765,1.0,47,134978.63829787233,6343996,0.081,0.011,1.287316071222801,0.5235892691951897,0.47641073080481033,0,264.1551027232175,366.88310356565063,21.497636630224864,0.058595330287207,0.06317557992383353,27.347278626170194,0.10352735322635333,0.3847065031663108,0.4578938972258361,0.638780297503683,0.8460911961872241,1.4123283164387155,1.4025840826694056,1.4771887677400681,1.2183245070575015,1.5307774322109096,1.497010071738497,1.5680578785944304,62.7367357368157,83.30910992194327,0.059641322723526236,fibroblasts
142,0.169,1.0,-1,-1.7778565640590636,0.0,2.4325212770525995,1.0,59,126245.79661016949,7448502,0.099,0.019,1.3479907142988263,0.46464056107539453,0.5347749853886616,0,360.505768705705,399.1328383564723,22.899708046362694,0.0573736506889733,0.03036367971988611,25.37015728888864,0.07037379007823674,0.31190693186784985,1.6691927065858803,1.0728021854279448,1.2763700448669029,1.5260617129419456,1.0580262110678675,0.8850673829656963,0.9816594114249328,1.2742836007491294,1.223207504948095,1.4747810149227427,108.88203505974971,80.04919469225473,0.06109868444643336,fibroblasts
143,0.214,1.0,-1,-1.5417792639602856,0.0,2.161688505835585,1.0,75,137986.61333333334,10348996,0.086,0.013,1.3060916733698194,0.2569369369369369,0.741981981981982,0,260.11951972722414,406.711660802673,18.147054726947783,0.04461896836479522,0.04571839105769458,20.914190887994014,0.08040223551821796,0.24973622974641196,0.4142715338888565,0.5773318464021039,1.8790571333663062,1.730968088037622,1.28069012890704,1.3009791711820253,1.3762174067927935,1.7330544841209088,1.3535361528719325,1.8633724904115851,53.130968735762,73.23983533458663,0.05841939356566747,fibroblasts
144,0.271,1.0,-1,-1.305636458102436,0.0,1.9209468759882464,1.0,96,137936.69791666666,13241923,0.093,0.017,1.2989303316014744,0.36600877192982456,0.6337719298245614,0,356.41185856448,404.84738097777995,16.611310242233497,0.0410310428638915,0.022563296687491127,19.209398229534656,0.053896630451367,0.2081334375113483,0.2740449996703805,0.4026188272237037,1.913085331168882,1.8407938211170871,1.0725958967337164,1.4213803948176864,1.3506155400260094,1.2432261587006772,1.4865895981472361,1.6279264257139794,70.3073761774252,63.0118069437224,0.04742215755216266,fibroblasts
145,0.343,1.0,-1,-1.0700248318161971,0.0,1.7074694419062766,1.0,121,137390.47933884297,16624248,0.086,0.011,1.4037019282570562,0.6349862258953168,0.36391184573002755,0,667.0454305321563,406.711660802673,15.19741995715592,0.037366570526064555,0.010970837571375017,17.020384513686892,0.025516079916938113,0.16796995174116253,0.41039924738542777,0.43041881221630235,1.943852826920093,1.3058807020190086,1.4451646946668657,1.3709471386942762,1.4163393717187007,1.762974930272946,1.0509760783187616,1.8547199845746811,45.91263076035446,55.07192707449959,0.042840611759429055,fibroblasts
146,0.434,1.0,-1,-0.8347107448817322,0.0,1.5179418517972907,1.0,154,128768.68831168831,19830378,0.101,0.02,1.3411944061101004,0.5256769374416433,0.4730498259910025,0,500.3570951679552,404.84738097777995,13.917426110787918,0.0343769696056198,0.006247155892691758,15.490513637314555,0.030958916715500648,0.14609142251466617,0.21590455686771837,0.28164741652589553,1.9488672579853523,1.766594267337218,1.150108887241743,0.8267896841471402,1.6374358417334454,1.240302063441403,1.6823937879456408,1.599191132371767,34.53177239468273,38.567745952624236,0.04090664793189898,fibroblasts
147,0.549,1.0,-1,-0.5996568374726063,0.0,1.34962721696486,1.0,194,134388.37628865978,26071345,0.087,0.018,1.2745219339933642,0.5714972490785749,0.42716735217135837,0,412.9819193204878,373.92878443348684,13.150058590008461,0.035167280876574364,0.007224461151039616,14.180879580330119,0.034337773439726015,0.1251745102496037,0.4687654978275105,0.4898787780416601,0.37992404119618156,0.5992941563460549,0.6038461658706468,0.6123966194257224,1.815112447259738,1.8441347441873241,1.1904708127639503,1.556537803440956,33.894988437481246,34.66046331873943,0.04090867108358212,fibroblasts
148,0.696,1.0,-1,-0.3624056186477175,0.0,1.1986582537134605,1.0,247,133171.14170040487,32893272,0.058,0.006,1.1813461056292176,0.46394127908890426,0.534775023863599,0,369.60475614713636,386.36013762270375,12.461409824755252,0.03225335279522112,0.004075249530398822,12.939787263080994,0.0350097964051355,0.08037884703073048,0.13539985404026642,0.1869037486778632,0.27036925747800244,0.27907891707887406,0.48354297754469017,0.6726182602751114,0.5820482849135168,0.3651832529052949,0.6177514044078768,1.934472903439786,43.625454415828685,39.887721520629896,0.02681150388594589,fibroblasts
149,0.88,1.0,-1,-0.12783337150988489,0.0,1.0660035817780522,1.0,312,134402.65705128206,41933629,0.085,0.012,1.2619361747344577,0.433114848709704,0.5663080220958034,0,528.0902302296696,404.84738097777995,12.127101732517698,0.029954749128495148,0.006494781193521175,12.334298675003664,0.023356422764419262,0.04919890818593617,0.07714955558312322,0.09389694865699993,0.13219873220779685,0.3295703715713246,0.30571470818999175,0.3374485879373471,1.972876410915994,1.980638933587245,0.2888462185056043,1.7714294840729499,30.998926139250926,30.776079126082358,0.012319745312727105,fibroblasts
150,0.032,1.0,-1,-3.4420193761824103,0.0,5.5901699437494745,1.0,11,139964.0,1539604,0.205,0.069,1.8849621302896251,0.509090909090909,0.4909090909090909,0,475.235574248386,336.0567013064949,70.95233010943247,0.21113201978591575,0.16155730791974018,108.63368461998115,0.228589126122959,1.9114108643831818,1.4468243182418203,1.3916680630930738,1.4386664492648724,1.4290647519750852,1.4354209195200136,1.375064107155382,1.4029078744086096,1.4180515944327001,1.4248051126091335,1.4209464429059067,199.56914203470808,128.30613856244048,0.08123516134074592,fibroblasts
151,0.041,1.0,-1,-3.1941832122778293,0.0,4.938647983247948,1.0,14,129366.0,1811124,0.194,0.057,1.7321291411671826,0.3516483516483517,0.6483516483516484,0,297.51390344946435,289.5629767854283,42.31044024773708,0.1461182666287131,0.27457832248791203,73.00502728125623,0.24538358185891254,0.6065924939705464,1.146327436746909,1.609110580979186,1.3496521440476221,1.4159976020990268,1.5340518630017659,1.4521094230257225,1.4518485200110942,1.4603946647304797,1.455554384114969,1.5886280581700227,91.63716554899905,104.39480600043363,0.07983319088658955,fibroblasts
152,0.052,1.0,-1,-2.9565115604007097,0.0,4.385290096535146,1.0,18,150801.16666666666,2714421,0.163,0.048,1.6675591490533228,0.40522875816993464,0.5947712418300654,0,404.0239711766055,358.7036652005527,40.61805545074114,0.11323568558473306,0.12870369019800718,62.43082950222367,0.15452258765837967,0.6199901466936568,1.498102234763161,1.4839097859714743,1.243456316068433,1.3014278292873322,1.3653322772808745,1.483089600623314,1.419391215604663,1.4963439211379455,1.5079728998010808,0.7262918184595779,136.51166106252083,106.02701360880913,0.06354523901341633,fibroblasts
153,0.066,1.0,-1,-2.7181005369557116,0.0,3.8924947208076146,1.0,23,124409.69565217392,2861423,0.121,0.026,1.4503498273068256,0.6205533596837944,0.3794466403162055,0,333.39058628260125,306.95902287992465,30.702332586452773,0.10002094839369756,0.12003904520386316,46.27951876641873,0.13881471364398248,0.4222391968503516,0.6579254681642672,0.9220229004648869,1.3670400972255776,1.2864841952885226,1.4353192895434783,1.4573118463267438,1.3711332851324534,1.39652916748596,1.4306219023603726,1.2866410087224363,81.07730093756932,97.79157794018693,0.06942683957362085,fibroblasts
154,0.083,1.0,-1,-2.488914671185539,0.0,3.4710506725031163,1.0,29,136534.1379310345,3959490,0.155,0.037,1.5633979722090485,0.30049261083743845,0.6995073891625616,0,245.01576301099257,330.6148157147914,26.90473412010182,0.08137788399450158,0.15197011113794712,37.76537227127374,0.15413445978812146,0.4442644758978808,0.5947888669239976,0.8229411985915885,1.624615025801781,1.3685882726825176,1.2801026063889183,1.1163494542549344,1.3253911540736718,1.3685082096584025,1.409623257282521,1.107699336117591,71.01402502470978,86.20987458066026,0.0660960934116185,fibroblasts
155,0.106,1.0,-1,-2.24431618487007,0.0,3.071475584169756,1.0,37,129106.56756756757,4776943,0.142,0.036,1.4972048295243683,0.6186186186186187,0.3813813813813814,0,425.33502758239865,369.4611423926745,28.058336101681395,0.07594394344144625,0.041164868231252455,35.378479922770126,0.0831779130062745,0.4810373929010729,0.5873546472247946,0.6972882132056649,1.8189322988560852,1.3608789544227813,1.1285337695015671,1.3405985793346793,1.4305759559898898,1.615355787587138,1.4082710625407795,1.1765689482059474,79.31964087158985,83.35697138923003,0.05531770986893635,fibroblasts
156,0.134,1.0,-1,-2.0099154790312257,0.0,2.731791823540765,1.0,47,121054.51063829787,5689562,0.126,0.026,1.4720130669107396,0.18316373728029603,0.816836262719704,0,230.70072990848664,391.4145509281529,21.713596228792856,0.055474678131673616,0.09645376615824734,28.46246545688292,0.12337397228076948,0.4202282351263383,0.4957372224957093,0.7183813325388242,1.7871839371817861,1.259699968095492,1.3093688079760257,1.3164452139389813,1.3146803286081357,1.5281654211897076,1.3146648664100193,1.3089571009270307,127.06381337049973,86.32514613559235,0.06506424854229059,fibroblasts
157,0.169,1.0,-1,-1.7778565640590636,0.0,2.4325212770525995,1.0,59,136847.50847457626,8074003,0.111,0.02,1.399878777876051,0.6247808299240211,0.37463471654003505,0,415.92950079670135,374.2071076180358,21.532022663806444,0.05754038933377187,0.022551183378454437,25.527431951213742,0.06137442018975971,0.2973831908881546,0.8628305857276863,0.8772203831473466,0.5834200303628486,1.1129760754512055,1.0523972988039474,1.1322562306282233,1.3623722027016698,1.3812448771992105,1.403019116413663,1.4229538723536812,105.29638153148485,67.90417178558701,0.0641691903739261,fibroblasts
158,0.214,1.0,-1,-1.5417792639602856,0.0,2.161688505835585,1.0,75,136584.8,10243860,0.164,0.044,1.6162390903994137,0.6410810810810811,0.3589189189189189,0,555.0837318396884,396.9530616621065,19.58442380615862,0.04933687555943132,0.020968238303921582,21.590253635130576,0.038895489809393245,0.24575901214600845,0.36849552036419597,0.48955831926657106,1.8550518826343776,0.9086262394555095,0.825735618771581,1.7788989746555652,1.7022406461295898,1.4835933365221148,1.4107567688561722,1.5655562553469562,58.774091674029414,65.5542430359589,0.046158854234094035,fibroblasts
159,0.271,1.0,-1,-1.305636458102436,0.0,1.9209468759882464,1.0,96,132738.35416666666,12742882,0.075,0.009,1.241141450262751,0.3462719298245614,0.6528508771929824,0,250.68988450794097,379.21974153324095,17.350063817146538,0.04575200580802489,0.04271935864978418,20.01986795501887,0.0798590976030575,0.19514905932474338,0.29281160762323905,0.46529777162160274,1.8896898274212575,0.7393318984794642,0.8953544904185037,0.9890190815839788,1.0404871463236658,1.3966751913013504,1.265242191671435,1.8848423882818537,48.33760459827974,57.49106535924338,0.04740145110629557,fibroblasts
160,0.343,1.0,-1,-1.0700248318161971,0.0,1.7074694419062766,1.0,121,136473.06611570247,16513241,0.128,0.028,1.456696922859819,0.6392561983471075,0.35991735537190084,0,584.050201018834,400.900642371513,15.855061804003642,0.03954860663283952,0.009959348490197665,17.404145819138122,0.02979905800696213,0.17622516217209602,0.4497662055194623,1.944268792612935,0.42040662743829665,0.5944240270891664,0.6791841326340817,1.7685462982226359,0.9641937630626831,1.8051874036657425,1.602804454769602,1.3572478622575106,42.00700463655791,38.85208419102182,0.03761012018191604,fibroblasts
161,0.434,1.0,-1,-0.8347107448817322,0.0,1.5179418517972907,1.0,154,132182.03896103895,20356034,0.057,0.006,1.188393893403343,0.3948731007554537,0.6041083099906629,0,311.9153424178851,375.69658844852756,13.761066799178577,0.036628138828745084,0.015732143739252673,14.919482066050094,0.04783183138860122,0.17613126427490716,0.23916156162643756,0.35005887122158813,0.4833070180406342,1.852945318114389,1.7811792744625319,1.665310162643076,1.7446173002605148,0.6350959742899014,0.8989475963635483,1.8598851939018464,47.0870858253367,38.37866992325649,0.04268881460918654,fibroblasts
162,0.549,1.0,-1,-0.5996568374726063,0.0,1.34962721696486,1.0,194,134144.97422680413,26024125,0.092,0.016,1.3155832207228997,0.6138560974306928,0.38496875166924843,0,432.636519408314,406.711660802673,13.022553033161115,0.03201912875441099,0.0030086827943360925,14.003250331345345,0.032367240635387394,0.10978246526186974,0.19761264211101087,0.24834378150344705,1.97188464707131,0.6271596534422793,0.7080641090329935,0.6189907039580753,0.6268792078440207,0.5907584148333351,0.6828192192486199,2.235315694448238,29.610735508957806,33.51030297971373,0.036732942875974624,fibroblasts
163,0.696,1.0,-1,-0.3624056186477175,0.0,1.1986582537134605,1.0,247,134891.8987854251,33318299,0.068,0.007,1.261121058399663,0.553701326486949,0.4457061979526678,0,579.6350549413922,375.69658844852756,12.50266407661401,0.03327862019786997,0.01074309106461289,12.985607853306494,0.022403075422378467,0.08601206624866828,0.7805233159144369,0.7821138195248873,1.9800641003696504,0.523879701100551,0.6064358113422625,0.43814701463329825,0.4227845779388513,0.4624988095466438,0.5417723214600375,2.2214209723384526,30.998926139250926,33.633218667946636,0.028666283520453473,fibroblasts
164,0.88,1.0,-1,-0.12783337150988489,0.0,1.0660035817780522,1.0,312,133896.64102564103,41775752,0.07,0.01,1.2002294407718501,0.5674828922417346,0.43103306125814167,0,438.4135331258095,406.711660802673,12.121514733068981,0.02980370592066712,0.0022533980892749704,12.192797849801897,0.027811180377734796,0.05153627974520416,0.09207181205619569,0.10104306175728914,0.13354542253081286,0.19620408497958272,0.22221703907204007,1.9386114849009595,0.459906151039753,0.2571291061198049,0.5052534574551939,1.7216307242293682,29.610735508957806,29.927002691686855,0.0228157405467443,fibroblasts
165,0.032,1.0,-1,-3.4420193761824103,0.0,5.5901699437494745,1.0,11,128774.09090909091,1416515,0.123,0.027,1.5285058494707864,0.5272727272727272,0.4727272727272727,0,472.41485521456383,273.45306594498976,33.16805538293895,0.12129341197297577,0.1160579651908269,104.98003259570751,0.22222000734508465,1.907124166702465,1.1248131748710566,1.4456363732917985,1.413721352780006,1.29902274660483,1.4617733307499448,1.3748253223140336,1.4507724734244785,1.3680395302618285,1.3466030033788452,1.1515778128202407,90.48800322659979,117.81713228207599,0.06752459361640734,fibroblasts
166,0.041,1.0,-1,-3.1941832122778293,0.0,4.938647983247948,1.0,14,111931.35714285714,1567039,0.178,0.052,1.6184163037263217,0.5934065934065934,0.4065934065934066,0,368.4447633860783,297.6893443914384,57.6855919662029,0.19377781923679077,0.1954212287511629,77.2632863297345,0.20970113842756252,0.6296565329056416,0.8943461974319769,1.0891553927302902,1.5668167506896276,1.4679531220524682,1.3705030755998202,1.3878357538620258,1.463520339472008,1.5117474835418787,1.402493002041749,1.0268390012236088,131.4278097782756,104.41577651503151,0.07681713448628183,fibroblasts
167,0.052,1.0,-1,-2.9565115604007097,0.0,4.385290096535146,1.0,18,142314.5,2561661,0.106,0.02,1.427572361568876,0.6862745098039216,0.30718954248366015,0,404.550261021449,303.7158241234453,31.92354372178454,0.105109912576729,0.12518794604960362,59.05385529993234,0.1459740877458026,1.942231948879241,1.283144075952647,1.306735664059894,1.4665863315050918,1.2800741732197713,1.397014118182063,1.4260156507384276,1.4113600459361488,1.41961225160386,1.3716349449018959,1.5039774790755163,119.46626301137586,103.99197044156661,0.07019827172066374,fibroblasts
168,0.066,1.0,-1,-2.7181005369557116,0.0,3.8924947208076146,1.0,23,128816.69565217392,2962784,0.153,0.038,1.6421487366513856,0.6047430830039525,0.3952569169960474,0,484.7357832822397,349.6371358319774,38.1925793694092,0.10923490514967246,0.07580657991686086,49.41295952119259,0.10193792417512049,0.500533539555122,0.6254900762924417,0.7352357872955647,1.5558927572400196,1.4875925420791865,1.3469930372752126,1.2115457296485481,1.4669152816367976,1.41725292407263,1.3827065879447709,1.5164945978073157,97.18525406198901,104.54652503751012,0.06352152059995207,fibroblasts
169,0.083,1.0,-1,-2.488914671185539,0.0,3.4710506725031163,1.0,29,145068.3103448276,4206981,0.116,0.022,1.40933180533711,0.6945812807881774,0.3054187192118227,0,381.3702436044141,386.36013762270375,32.54823352262826,0.08424324963465285,0.045702797015101444,40.1699984001845,0.10533070965508216,0.4472963743934675,0.662392657048436,0.7163699949494395,0.8547433222186206,1.6498371896123594,1.687685543483597,1.1827890758672828,1.3218005750796977,1.6019678258532146,1.304177253318673,1.6005803686183975,102.46167538545718,102.91632716421785,0.0696069658748745,fibroblasts
170,0.106,1.0,-1,-2.24431618487007,0.0,3.071475584169756,1.0,37,144348.62162162163,5340899,0.099,0.017,1.4098742374358477,0.6951951951951952,0.3033033033033033,0,438.0623244505951,367.41593502656485,29.737943481720382,0.08093808854417345,0.041341021959146906,32.732366422948104,0.0747207979229898,0.3119098962612902,1.600017937048545,1.3558992158216332,1.6927999989225913,1.0153093977053784,1.308624026603482,1.5669232090441405,1.24172942459207,1.5349622157333078,1.4457989866335161,1.5092169507372704,93.9521891501584,90.91481686265331,0.058234512222048646,fibroblasts
171,0.134,1.0,-1,-2.0099154790312257,0.0,2.731791823540765,1.0,47,143662.5744680851,6752141,0.078,0.012,1.3216133747329395,0.4791859389454209,0.5189639222941721,0,354.5875697072364,381.5076068796875,23.37230408077935,0.06126300933273412,0.05118755353866786,28.961947286230266,0.08167784141486563,0.28335194666115016,0.5194757565550002,0.5865780602019273,1.8059695602006143,1.6159274009273006,1.2899181278671568,1.5406228427024151,1.5167962643780712,1.3857909516030738,1.350662420341186,1.4300503390555488,114.19922098868457,64.75861734577965,0.05603503417100217,fibroblasts
172,0.169,1.0,-1,-1.7778565640590636,0.0,2.4325212770525995,1.0,59,135977.6779661017,8022683,0.079,0.011,1.2685987804059444,0.5166569257744009,0.4827586206896552,0,304.7528044460531,368.12872969240175,20.71432401496529,0.05626924046996714,0.03964424826184329,25.316424658584364,0.08307199897504419,0.2703317036717889,0.4295807892130783,0.5569100828482673,0.7011961987952047,1.6094485447120304,1.4440060339752798,1.32390921648089,1.391470026812578,1.1567401278478748,1.4270404069638614,1.6493443920241997,45.36545826322393,73.10671555854624,0.05947147136836263,fibroblasts
173,0.214,1.0,-1,-1.5417792639602856,0.0,2.161688505835585,1.0,75,134352.52,10076439,0.079,0.011,1.274767889877691,0.54990990990991,0.4493693693693694,0,384.27491594787676,378.9295160822862,17.86845871545776,0.047155098658446935,0.020176528129599386,21.873321406836155,0.0569210232025737,0.22565884315279602,0.41115327953879244,0.44121664267734473,1.8917674922943897,1.4006691509993245,1.135330550126277,1.4693250277823937,1.1887147376139924,1.2440325207684617,1.2935697213148918,1.5992136327295,53.8698084199361,47.011206842833744,0.06266635493203264,fibroblasts
174,0.271,1.0,-1,-1.305636458102436,0.0,1.9209468759882464,1.0,96,131213.44791666666,12596491,0.099,0.018,1.3421270096581677,0.5964912280701754,0.4019736842105263,0,373.99649262456694,372.6685611349722,15.398307726999846,0.04131904145631143,0.015179051458394321,17.843139802410477,0.047709377371948115,0.19056449943983716,0.37649792343062727,0.45468394497910236,1.916919271764534,1.729111121120134,0.9913785421793356,1.7590782029901102,1.6035728180075353,1.4053383070329295,1.4032778565024913,1.4323774243779237,42.119350802497394,45.45623846674614,0.04540856283657776,fibroblasts
175,0.343,1.0,-1,-1.0700248318161971,0.0,1.7074694419062766,1.0,121,138642.45454545456,16775737,0.082,0.013,1.2621252642411662,0.3947658402203857,0.6038567493112947,0,347.3000918091066,381.5076068796875,16.036865690059305,0.04203550702756158,0.019624902563601197,17.697712222216573,0.050957983137948935,0.18608008753766417,0.3042013642995205,0.37841245124702216,0.44856775916551306,1.486080443280244,1.2784273026618966,0.8106275912937605,1.5927982284238675,1.5904618502174799,1.4251982342072864,1.8367679475011385,47.1494654006533,50.1082618050599,0.043197461324233286,fibroblasts
176,0.434,1.0,-1,-0.8347107448817322,0.0,1.5179418517972907,1.0,154,129857.47402597402,19998051,0.109,0.02,1.386269693237886,0.5077667430608607,0.4911297852474323,0,517.7430877049908,404.84738097777995,14.009425239504525,0.034604213582089184,0.006181794496304125,15.476146358865556,0.02989155572789383,0.1660055649798286,0.2738650722669469,0.36824904522505686,1.9511031104957972,1.709542792898498,1.0651057470812846,1.8613978934282966,1.8575056386868591,1.8212555445316314,0.865753023090212,1.488940811168263,34.37231530203823,46.95140769527287,0.03654049557362901,fibroblasts
177,0.549,1.0,-1,-0.5996568374726063,0.0,1.34962721696486,1.0,194,138587.17525773196,26885912,0.056,0.007,1.185272732244506,0.5292452326264623,0.4687783772234389,0,326.07927718293445,404.84738097777995,13.306114705444388,0.03286698971179635,0.01296329666099541,14.141337428517968,0.04336778942436291,0.10642729341819308,0.26289613307208975,0.29438470249542137,0.3324360585793047,0.5663227531674373,0.5895493752817585,0.4718357993397742,1.919541948665015,1.8979808789088448,0.9049525764871228,2.043501738768681,42.56551894598634,36.83352861018414,0.038819729876415826,fibroblasts
178,0.696,1.0,-1,-0.3624056186477175,0.0,1.1986582537134605,1.0,247,135854.1174089069,33555967,0.061,0.008,1.1792452747910651,0.3356374049570455,0.6626509989796254,0,391.9329558152485,406.711660802673,12.477407118356613,0.030678754313883217,0.0037324183463696876,13.15528160841556,0.033565132539190634,0.07944921355060734,0.16331632959813697,0.2158953287409107,0.2480675683212501,0.28080330545096027,0.35748865018645404,0.610491998334828,0.5963009478267383,0.37632147774277935,0.608422501595155,2.126113299693673,29.610735508957806,35.707355336308225,0.02526433062735225,fibroblasts
179,0.88,1.0,-1,-0.12783337150988489,0.0,1.0660035817780522,1.0,312,131951.65064102566,41168915,0.055,0.007,1.1630841286585838,0.4306208261192184,0.5677508450820348,0,475.0154175465009,406.711660802673,11.981797702801604,0.02946017746123805,0.003842317289530698,12.159603563961367,0.02559833452725989,0.050056794446231574,0.07482780058268357,0.10684689524856027,1.9927537144292742,0.24526683348760087,0.24997403271646054,0.26085015756856916,1.9859668229082648,0.28788573562649156,0.36397389353966614,2.031845067777185,32.249734790821655,33.39014189474968,0.017164544694777167,fibroblasts
180,0.032,1.0,-1,-3.4420193761824103,0.0,5.5901699437494745,1.0,11,127824.18181818182,1406066,0.198,0.072,1.7083220770948624,0.6545454545454545,0.34545454545454546,0,718.1925752604375,314.0812679729711,62.94393914651675,0.20040653666723454,0.05551111212597621,111.58295502749934,0.1553663444474292,0.5505560596880364,0.8644065046211385,1.6026703115702279,1.5537718617435508,1.4242919254978306,1.5062640127662048,1.4351204938511222,1.3708518789574964,1.4377836389768957,1.4333183417605309,1.2832513539497863,142.89740363483534,121.93003380981804,0.07409700373904905,fibroblasts
181,0.041,1.0,-1,-3.1941832122778293,0.0,4.938647983247948,1.0,14,109905.14285714286,1538672,0.154,0.041,1.7065407341717407,0.3956043956043956,0.5934065934065934,0,415.9318860136772,329.7483416209994,42.42047988421548,0.12864501357514638,0.1584791237636503,70.35966673650834,0.16916151202265534,1.350401253694205,1.444902632294783,1.6208308477257194,1.4656715240403693,1.37010515813752,1.463292972456982,1.453522520689972,1.4126360112105958,1.5027341988529803,1.4261485814087438,1.0965585403483327,161.4830149554611,117.47380086920755,0.06339942677741825,fibroblasts
182,0.052,1.0,-1,-2.9565115604007097,0.0,4.385290096535146,1.0,18,145389.94444444444,2617019,0.136,0.032,1.6571846716219945,0.21568627450980393,0.7777777777777778,0,321.91747394739315,366.07997603513587,37.82067400337804,0.10331259964830214,0.2324481940686885,59.44357511506033,0.1846547016729338,0.4384446038127075,1.3589508933174643,1.4711545791322973,1.6179476928567273,1.4411732375949537,1.332127534296116,1.4940945878934322,1.388220776078124,1.3598430445347487,1.368181630466447,1.4634316797323723,151.96689686244767,110.00260906184681,0.06292585560995645,fibroblasts
183,0.066,1.0,-1,-2.7181005369557116,0.0,3.8924947208076146,1.0,23,142447.1739130435,3276285,0.105,0.019,1.5030864453220931,0.37549407114624506,0.6205533596837944,0,368.85378581873465,364.9294340508278,28.578771696714856,0.07831314503596437,0.14854963348992117,49.88264605372784,0.13523690950603823,0.41954507009069497,1.4032199540278876,1.4660622813084263,1.4114887528666153,1.4507813617136895,1.4653557670719155,1.4339629171934762,1.5114653302171703,1.2933416487378089,1.3599083225808861,1.0255595927863466,80.60757342447258,90.81615346009376,0.06230212563080154,fibroblasts
184,0.083,1.0,-1,-2.488914671185539,0.0,3.4710506725031163,1.0,29,135997.62068965516,3943931,0.104,0.019,1.4076612969958007,0.6625615763546798,0.3374384236453202,0,354.2316724265913,331.6125432592498,24.06699302873978,0.0725756414163277,0.07529129450048686,37.419858973269214,0.10563668323877466,0.3705187030001849,1.424731219679882,1.4457081826935276,1.5687288827435752,1.6368403442417512,1.1927865812333678,1.3945934046188926,1.3101506999063983,1.236731300956537,1.3757945354253882,1.652986949132748,125.18693501762628,83.97325118810548,0.07083957719759318,fibroblasts
185,0.106,1.0,-1,-2.24431618487007,0.0,3.071475584169756,1.0,37,160732.4054054054,5947099,0.09,0.014,1.2984533035858543,0.5015015015015015,0.4984984984984985,0,309.4242801018748,378.7813151765031,25.490581913663313,0.067296302357959,0.05668410736388114,31.75439736769598,0.10262412942268517,0.3298309674761502,0.5580779379792751,0.7784837273288896,1.7356240041765714,1.4030532430484048,1.4423830409276504,1.327464125256438,1.4092763073847074,1.481592851417608,1.4056335674324758,1.4413546827342885,69.31371840466186,79.28782531674305,0.06735968681350299,fibroblasts
186,0.134,1.0,-1,-2.0099154790312257,0.0,2.731791823540765,1.0,47,138423.8510638298,6505921,0.088,0.014,1.3146850784711532,0.543940795559667,0.45420906567992597,0,418.57989567381594,366.07997603513587,22.946175869850787,0.06268077297854836,0.0319730472833554,28.316617000211732,0.06764925237182877,0.28229135987550297,1.588002776511546,1.2178933678576318,1.8294178784621793,1.7630330747485,1.3974004605821702,1.3442309641431704,1.1765230407261793,1.331154706550293,1.3609271962349931,1.5831766062750818,69.06202740842201,77.87263324492152,0.05891365770450478,fibroblasts
187,0.169,1.0,-1,-1.7778565640590636,0.0,2.4325212770525995,1.0,59,129828.52542372882,7659883,0.103,0.019,1.3457298175578214,0.35943892460549387,0.6393921683226184,0,302.69246560425023,368.12872969240175,19.860524376601102,0.05394994406765267,0.0472826275455528,25.50452833807911,0.08425888066677066,0.2721897304825057,1.0169924938897552,1.729786186369891,0.755547766048082,1.617567535240011,0.9923928960992583,1.1257066096379005,1.3453113547155102,1.5034568897096172,1.4058069881433997,1.695447837026552,51.66702813275529,75.2673660253975,0.05702558541835047,fibroblasts
188,0.214,1.0,-1,-1.5417792639602856,0.0,2.161688505835585,1.0,75,142338.77333333335,10675408,0.109,0.022,1.3975721257182314,0.6706306306306307,0.3293693693693694,0,426.58824735672283,376.33870911457785,19.21214541332217,0.05105014431952295,0.013741451301916783,20.55304607923115,0.048180057014192,0.264793006118023,0.62526054606882,0.7044214192713147,1.8708500899522595,1.7011549427817954,1.6454721054923696,0.9180808786747672,1.259746574273647,1.4398592930690803,1.340836729587062,1.3784218781567121,56.47973956905323,62.736382931488215,0.05426737009150211,fibroblasts
